"scn","year","variable","description","unit","value","met"
"harvest_0_1day_above",1999,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.189429384966691,"met1"
"harvest_0_1day_above",2000,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.217380336175362,"met1"
"harvest_0_1day_above",2001,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.243320773045222,"met1"
"harvest_0_1day_above",2002,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.139000402142604,"met1"
"harvest_0_1day_above",2003,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0503495698794723,"met1"
"harvest_0_1day_above",2004,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.120208917185664,"met1"
"harvest_0_1day_above",2005,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.242759643743436,"met1"
"harvest_0_1day_above",2006,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.277597988024354,"met1"
"harvest_0_1day_above",2007,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.264629708292584,"met1"
"harvest_0_1day_above",2008,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.283012725412846,"met1"
"harvest_0_1day_above",2009,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.243748330511153,"met1"
"harvest_0_1day_above",2010,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.254867665935308,"met1"
"harvest_0_1day_above",2011,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.249399203651895,"met1"
"harvest_0_1day_above",2012,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.251450475150098,"met1"
"harvest_0_1day_above",2013,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.240904384758323,"met1"
"harvest_0_1day_above",2014,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.225217431628456,"met1"
"harvest_0_1day_above",2015,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.197884559320907,"met1"
"harvest_0_1day_above",2016,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.15292837532858,"met1"
"harvest_0_1day_above",2017,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.120558661098282,"met1"
"harvest_0_1day_above",2018,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.110510403911273,"met1"
"harvest_0_1day_above",2019,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.110284288724264,"met1"
"harvest_0_1day_above",2020,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.109247954562306,"met1"
"harvest_0_1day_above",2021,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.111099145064751,"met1"
"harvest_0_1day_above",2022,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.110914329066873,"met1"
"harvest_0_1day_above",2023,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.111783108984431,"met1"
"harvest_0_1day_above",2024,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.110792886465788,"met1"
"harvest_0_1day_above",2025,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.112511513133844,"met1"
"harvest_0_1day_above",2026,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.112955792496602,"met1"
"harvest_0_1day_above",2027,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.11269976819555,"met1"
"harvest_0_1day_above",2028,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.112510893493891,"met1"
"harvest_0_1day_above",2029,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.113276782135169,"met1"
"harvest_0_1day_above",2030,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.113520870606105,"met1"
"harvest_0_1day_above",2031,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.126942393680414,"met1"
"harvest_0_1day_above",2032,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0285724361116688,"met1"
"harvest_0_1day_above",2033,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.08169961348176,"met1"
"harvest_0_1day_above",2034,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.17423323666056,"met1"
"harvest_0_1day_above",2035,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.122608873837938,"met1"
"harvest_0_1day_above",2036,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.118450207014879,"met1"
"harvest_0_1day_above",2037,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.186077444503705,"met1"
"harvest_0_1day_above",2038,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.19722681120038,"met1"
"harvest_0_1day_above",2039,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.152916887154182,"met1"
"harvest_0_1day_above",2040,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0201433723171552,"met1"
"harvest_0_1day_above",2041,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0930894004801909,"met1"
"harvest_0_1day_above",2042,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0258935528496901,"met1"
"harvest_0_1day_above",2043,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0758811719715595,"met1"
"harvest_0_1day_above",2044,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.163225900381804,"met1"
"harvest_0_1day_above",2045,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.112060698525359,"met1"
"harvest_0_1day_above",2046,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.10693796724081,"met1"
"harvest_0_1day_above",2047,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.166197270154953,"met1"
"harvest_0_1day_above",2048,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.176486653586229,"met1"
"harvest_0_1day_above",1901,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.00581051404959454,"met1"
"harvest_0_1day_above",1902,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.0127045046565322,"met1"
"harvest_0_1day_above",1903,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.0245553750032625,"met1"
"harvest_0_1day_above",1904,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.0423212292295998,"met1"
"harvest_0_1day_above",1905,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.0652283672730085,"met1"
"harvest_0_1day_above",1906,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.0989567281482884,"met1"
"harvest_0_1day_above",1907,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.139203315869062,"met1"
"harvest_0_1day_above",1908,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.203720156165727,"met1"
"harvest_0_1day_above",1909,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.252924824113109,"met1"
"harvest_0_1day_above",1910,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.264959980550252,"met1"
"harvest_0_1day_above",1911,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.326144946841332,"met1"
"harvest_0_1day_above",1912,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.385763275087151,"met1"
"harvest_0_1day_above",1913,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.447949609963124,"met1"
"harvest_0_1day_above",1914,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.505106873473978,"met1"
"harvest_0_1day_above",1915,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.532777801784041,"met1"
"harvest_0_1day_above",1916,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.613182612423228,"met1"
"harvest_0_1day_above",1917,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.672392712516408,"met1"
"harvest_0_1day_above",1918,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.772707801054587,"met1"
"harvest_0_1day_above",1919,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.658853902976183,"met1"
"harvest_0_1day_above",1920,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.454329317359048,"met1"
"harvest_0_1day_above",1921,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.275852197290733,"met1"
"harvest_0_1day_above",1922,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.316650681723735,"met1"
"harvest_0_1day_above",1923,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.406600490267834,"met1"
"harvest_0_1day_above",1924,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.434209427541041,"met1"
"harvest_0_1day_above",1925,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.435561353527771,"met1"
"harvest_0_1day_above",1926,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.509386539697129,"met1"
"harvest_0_1day_above",1927,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.554142363143807,"met1"
"harvest_0_1day_above",1928,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.546667105584623,"met1"
"harvest_0_1day_above",1929,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.325909450810105,"met1"
"harvest_0_1day_above",1930,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.349106338319593,"met1"
"harvest_0_1day_above",1931,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.266220205347967,"met1"
"harvest_0_1day_above",1932,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.360510453205562,"met1"
"harvest_0_1day_above",1933,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.437208742721752,"met1"
"harvest_0_1day_above",1934,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.456049783345284,"met1"
"harvest_0_1day_above",1935,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.449777563545689,"met1"
"harvest_0_1day_above",1936,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.52683082672438,"met1"
"harvest_0_1day_above",1937,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.571371062278705,"met1"
"harvest_0_1day_above",1938,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.503743949019476,"met1"
"harvest_0_1day_above",1939,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.286180383088334,"met1"
"harvest_0_1day_above",1940,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.304244019701584,"met1"
"harvest_0_1day_above",1941,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.270334180211206,"met1"
"harvest_0_1day_above",1942,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.353411339209547,"met1"
"harvest_0_1day_above",1943,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.417709318230805,"met1"
"harvest_0_1day_above",1944,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.434900435935097,"met1"
"harvest_0_1day_above",1945,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.430033146219383,"met1"
"harvest_0_1day_above",1946,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.497231911691112,"met1"
"harvest_0_1day_above",1947,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.533325613191377,"met1"
"harvest_0_1day_above",1948,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.49720346643549,"met1"
"harvest_0_1day_above",1949,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.309506799638362,"met1"
"harvest_0_1day_above",1950,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.334443463689683,"met1"
"harvest_0_1day_above",1951,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.259350184334197,"met1"
"harvest_0_1day_above",1952,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.351774774439802,"met1"
"harvest_0_1day_above",1953,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.42096768207337,"met1"
"harvest_0_1day_above",1954,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.435001070231335,"met1"
"harvest_0_1day_above",1955,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.428250952319251,"met1"
"harvest_0_1day_above",1956,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.490500434554123,"met1"
"harvest_0_1day_above",1957,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.525577424496453,"met1"
"harvest_0_1day_above",1958,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.48610662989216,"met1"
"harvest_0_1day_above",1959,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.306568043929134,"met1"
"harvest_0_1day_above",1960,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.330767641558562,"met1"
"harvest_0_1day_above",1961,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.258249687695968,"met1"
"harvest_0_1day_above",1962,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.350195734591931,"met1"
"harvest_0_1day_above",1963,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.418080529205706,"met1"
"harvest_0_1day_above",1964,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.430753915651552,"met1"
"harvest_0_1day_above",1965,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.423832437931428,"met1"
"harvest_0_1day_above",1966,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.48630710252067,"met1"
"harvest_0_1day_above",1967,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.519356830057953,"met1"
"harvest_0_1day_above",1968,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.482231088314931,"met1"
"harvest_0_1day_above",1969,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.309004705596116,"met1"
"harvest_0_1day_above",1970,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.328334614857404,"met1"
"harvest_0_1day_above",1971,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.256723451387951,"met1"
"harvest_0_1day_above",1972,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.347733540488653,"met1"
"harvest_0_1day_above",1973,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.41491530941693,"met1"
"harvest_0_1day_above",1974,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.426733300826595,"met1"
"harvest_0_1day_above",1975,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.42025905028449,"met1"
"harvest_0_1day_above",1976,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.479607934796921,"met1"
"harvest_0_1day_above",1977,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.512773839876564,"met1"
"harvest_0_1day_above",1978,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.477533997063429,"met1"
"harvest_0_1day_above",1979,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.379932297882341,"met1"
"harvest_0_1day_above",1980,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.282476098177515,"met1"
"harvest_0_1day_above",1981,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.360885135182088,"met1"
"harvest_0_1day_above",1982,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.426880285920602,"met1"
"harvest_0_1day_above",1983,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.43809415329961,"met1"
"harvest_0_1day_above",1984,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.428337660911657,"met1"
"harvest_0_1day_above",1985,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.493079167001691,"met1"
"harvest_0_1day_above",1986,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.527251998425844,"met1"
"harvest_0_1day_above",1987,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.473626958357565,"met1"
"harvest_0_1day_above",1988,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.293515929193508,"met1"
"harvest_0_1day_above",1989,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.237983450286506,"met1"
"harvest_0_1day_above",1990,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.269970573908614,"met1"
"harvest_0_1day_above",1991,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.280860536978311,"met1"
"harvest_0_1day_above",1992,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.317758374423695,"met1"
"harvest_0_1day_above",1993,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.435586977843025,"met1"
"harvest_0_1day_above",1994,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.425186654491422,"met1"
"harvest_0_1day_above",1995,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.423157882949987,"met1"
"harvest_0_1day_above",1996,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.369354021277404,"met1"
"harvest_0_1day_above",1997,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.424715752229759,"met1"
"harvest_0_1day_above",1998,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.562384932334606,"met1"
"harvest_0_1day_above",1999,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.516726882679723,"met1"
"harvest_0_1day_above",2000,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.519775546259726,"met1"
"harvest_0_1day_above",2001,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.584093405316357,"met1"
"harvest_0_1day_above",2002,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.47606065228606,"met1"
"harvest_0_1day_above",2003,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.33037332436172,"met1"
"harvest_0_1day_above",2004,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.361111404883264,"met1"
"harvest_0_1day_above",2005,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.539948070344253,"met1"
"harvest_0_1day_above",2006,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.637979939757495,"met1"
"harvest_0_1day_above",2007,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.638829471159146,"met1"
"harvest_0_1day_above",2008,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.650666536634549,"met1"
"harvest_0_1day_above",2009,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.620704997947788,"met1"
"harvest_0_1day_above",2010,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.647738001028722,"met1"
"harvest_0_1day_above",2011,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.648925088617303,"met1"
"harvest_0_1day_above",2012,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.649562149518667,"met1"
"harvest_0_1day_above",2013,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.635259296733493,"met1"
