"scn","year","variable","description","unit","treatment","met","baseline","value","severity"
"harvest_45",17,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.89497539060511,2006,7.99186068625586,-0.0121970789280215,"45 %"
"harvest_65",17,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.91035261319861,2006,7.99186068625586,-0.0102512506046067,"65 %"
"harvest_85",17,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",8.03933772263041,2006,7.99186068625586,0.0059230974462338,"85 %"
"harvest_45",18,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.86074287762692,2006,7.96246434410623,-0.0128574272430462,"45 %"
"harvest_65",18,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.86459742754187,2006,7.96246434410623,-0.0123671930201492,"65 %"
"harvest_85",18,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",8.01337380845474,2006,7.96246434410623,0.00637332904701415,"85 %"
"harvest_45",19,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.86003274680624,2006,7.9589341259383,-0.0125043144210129,"45 %"
"harvest_65",19,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.85665239226291,2006,7.9589341259383,-0.0129344756879142,"65 %"
"harvest_85",19,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",8.0236905429529,2006,7.9589341259383,0.00810339637055281,"85 %"
"harvest_45",20,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.85983298956518,2006,7.94659984412525,-0.0109787865483819,"45 %"
"harvest_65",20,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.85015943963191,2006,7.94659984412525,-0.0122103022476373,"65 %"
"harvest_85",20,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",8.03189236291568,2006,7.94659984412525,0.0106760172113362,"85 %"
"harvest_45",21,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.89153438746245,2006,7.96036270320518,-0.00868397616832716,"45 %"
"harvest_65",21,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.88015117899827,2006,7.96036270320518,-0.0101274757096795,"65 %"
"harvest_85",21,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",8.05760826814726,2006,7.96036270320518,0.0121422070100798,"85 %"
"harvest_45",22,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.85540024286934,2006,7.92424067556997,-0.00872527705715373,"45 %"
"harvest_65",22,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.83930464250488,2006,7.92424067556997,-0.0107763644939433,"65 %"
"harvest_85",22,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",8.01308803225704,2006,7.92424067556997,0.0111497075504714,"85 %"
"harvest_45",23,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.85288880951362,2006,7.91423424754216,-0.0077814763482367,"45 %"
"harvest_65",23,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.83528230277344,2006,7.91423424754216,-0.0100260355139963,"65 %"
"harvest_85",23,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",8.00173158025708,2006,7.91423424754216,0.0109950241319418,"85 %"
"harvest_45",24,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.85147568885555,2006,7.90622976286096,-0.00694952631771417,"45 %"
"harvest_65",24,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.83088325333952,2006,7.90622976286096,-0.00957571889846577,"65 %"
"harvest_85",24,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.98468636737256,2006,7.90622976286096,0.00987447688504452,"85 %"
"harvest_45",25,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.88349208912476,2006,7.92394646262295,-0.00511840823352933,"45 %"
"harvest_65",25,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.86261251067869,2006,7.92394646262295,-0.0077704407475244,"65 %"
"harvest_85",25,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.99696761435491,2006,7.92394646262295,0.0091730491613175,"85 %"
"harvest_45",26,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.84784297179674,2006,7.88859540495223,-0.00517938345156564,"45 %"
"harvest_65",26,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.82415017365683,2006,7.88859540495223,-0.00820297030106558,"65 %"
"harvest_85",26,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.94352752409833,2006,7.88859540495223,0.00693935233175354,"85 %"
"harvest_45",27,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.84473321871651,2006,7.87989360872547,-0.00447202327819659,"45 %"
"harvest_65",27,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.8224390038292,2006,7.87989360872547,-0.00731800334639064,"65 %"
"harvest_85",27,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.92368878741744,2006,7.87989360872547,0.00554245103486746,"85 %"
"harvest_45",28,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.84312191657709,2006,7.87300640858339,-0.00380303945177184,"45 %"
"harvest_65",28,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.8196220219305,2006,7.87300640858339,-0.00680377959953494,"65 %"
"harvest_85",28,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.91041839421531,2006,7.87300640858339,0.00474067652183015,"85 %"
"harvest_45",29,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.87413906682212,2006,7.89132124629079,-0.00217972528938843,"45 %"
"harvest_65",29,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.85106619946455,2006,7.89132124629079,-0.00511423501746254,"65 %"
"harvest_85",29,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.92707344909179,2006,7.89132124629079,0.00452034032124623,"85 %"
"harvest_45",30,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.83866534277243,2006,7.85638406325986,-0.00225787476758379,"45 %"
"harvest_65",30,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.81358854864391,2006,7.85638406325986,-0.00546211816385562,"65 %"
"harvest_85",30,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.88059106817423,2006,7.85638406325986,0.0030764519616473,"85 %"
"harvest_45",0,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.87789058809479,2006,3.87208997582396,0.00149693623259177,"45 %"
"harvest_65",0,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.88490065311392,2006,3.87208997582396,0.00330300487641115,"65 %"
"harvest_85",0,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.8961255736649,2006,3.87208997582396,0.00618820999217936,"85 %"
"harvest_45",1,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.87253797302643,2006,3.86840243513385,0.00106848472355326,"45 %"
"harvest_65",1,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.87893152733644,2006,3.86840243513385,0.00271812180452493,"65 %"
"harvest_85",1,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.89710500836372,2006,3.86840243513385,0.00739235758837471,"85 %"
"harvest_45",2,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.8681928627193,2006,3.87195684636633,-0.00097258685818843,"45 %"
"harvest_65",2,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.86903872713447,2006,3.87195684636633,-0.000753939035975324,"65 %"
"harvest_85",2,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.87699140235782,2006,3.87195684636633,0.00129941678232676,"85 %"
"harvest_45",3,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.86129055172205,2006,3.8719146574537,-0.0027476608025498,"45 %"
"harvest_65",3,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.85542077322801,2006,3.8719146574537,-0.00426897717138892,"65 %"
"harvest_85",3,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.85172859455148,2006,3.8719146574537,-0.00522709509094406,"85 %"
"harvest_45",4,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.85460780933499,2006,3.87171392018596,-0.00442801617644981,"45 %"
"harvest_65",4,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.84257651865482,2006,3.87171392018596,-0.00755417243459065,"65 %"
"harvest_85",4,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.82817167167862,2006,3.87171392018596,-0.0113099635390898,"85 %"
"harvest_45",5,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.84496061131358,2006,3.86821606506904,-0.00603007689275169,"45 %"
"harvest_65",5,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.82666677236557,2006,3.86821606506904,-0.0107993058212039,"65 %"
"harvest_85",5,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.80214386930068,2006,3.86821606506904,-0.017228351889602,"85 %"
"harvest_45",6,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.84290914982557,2006,3.87177592764298,-0.00748362694012279,"45 %"
"harvest_65",6,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.82001717885335,2006,3.87177592764298,-0.0134583781224847,"65 %"
"harvest_85",6,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.78771746531129,2006,3.87177592764298,-0.021949712041828,"85 %"
"harvest_45",7,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.83802718172471,2006,3.87187912439307,-0.00878147123010123,"45 %"
"harvest_65",7,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.8104728423059,2006,3.87187912439307,-0.0159866640231045,"65 %"
"harvest_85",7,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.77093609422445,2006,3.87187912439307,-0.0264166795596963,"85 %"
"harvest_45",8,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.83376319582264,2006,3.87189891189337,-0.00989818315318612,"45 %"
"harvest_65",8,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.80197045082847,2006,3.87189891189337,-0.0182255895791753,"65 %"
"harvest_85",8,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.75712424516678,2006,3.87189891189337,-0.0300912252497251,"85 %"
"harvest_45",9,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.82656057054798,2006,3.8683310089012,-0.0108567737984748,"45 %"
"harvest_65",9,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.79018052170674,2006,3.8683310089012,-0.0204095011536724,"65 %"
"harvest_85",9,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.74071366464098,2006,3.8683310089012,-0.0335467375254198,"85 %"
"harvest_45",10,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.82661545028289,2006,3.87212345376611,-0.0118223345653141,"45 %"
"harvest_65",10,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.78741724416614,2006,3.87212345376611,-0.0221187317549746,"65 %"
"harvest_85",10,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.73586216941476,2006,3.87212345376611,-0.0358244254955284,"85 %"
"harvest_45",11,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.8235987474521,2006,3.87235782419642,-0.0126715187943422,"45 %"
"harvest_65",11,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.78150284290314,2006,3.87235782419642,-0.0237420703122439,"65 %"
"harvest_85",11,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.72789766018589,2006,3.87235782419642,-0.03801913363869,"85 %"
"harvest_45",12,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.82090596482158,2006,3.87249548609058,-0.0134115696108267,"45 %"
"harvest_65",12,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.7765288601319,2006,3.87249548609058,-0.0250938309026868,"65 %"
"harvest_85",12,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.7217756981651,2006,3.87249548609058,-0.0396982350645018,"85 %"
"harvest_45",13,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.8151527941227,2006,3.86919997632504,-0.0140670463889613,"45 %"
"harvest_65",13,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.76841655001044,2006,3.86919997632504,-0.0263928612376155,"65 %"
"harvest_85",13,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.71262198314071,2006,3.86919997632504,-0.0413094002067651,"85 %"
"harvest_45",14,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.81636978437503,2006,3.87313524881999,-0.0147646683144913,"45 %"
"harvest_65",14,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.76876250530283,2006,3.87313524881999,-0.0273176212234029,"65 %"
"harvest_85",14,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.71369651208321,2006,3.87313524881999,-0.0420365758472236,"85 %"
"harvest_45",15,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.81442921236157,2006,3.87359875564774,-0.0153929491007614,"45 %"
"harvest_65",15,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.7659632290403,2006,3.87359875564774,-0.0281803197049071,"65 %"
"harvest_85",15,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.71114840110143,2006,3.87359875564774,-0.0428426151654442,"85 %"
"harvest_45",16,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.81290325894952,2006,3.87393392001589,-0.0158795983591214,"45 %"
"harvest_65",16,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.76354649662971,2006,3.87393392001589,-0.0289087774975781,"65 %"
"harvest_85",16,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.7093616463244,2006,3.87393392001589,-0.0434107087088443,"85 %"
"harvest_45",17,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.80840214590232,2006,3.87078022584319,-0.016246378571567,"45 %"
"harvest_65",17,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.75779231389364,2006,3.87078022584319,-0.0296244610651802,"65 %"
"harvest_85",17,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.7035271525383,2006,3.87078022584319,-0.0441704454334796,"85 %"
"harvest_45",18,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.81012971823414,2006,3.87495594099164,-0.0168710573343518,"45 %"
"harvest_65",18,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.76015276337663,2006,3.87495594099164,-0.0300747075398971,"65 %"
"harvest_85",18,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.70723108450572,2006,3.87495594099164,-0.0442490331119778,"85 %"
"harvest_45",19,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.80874957268437,2006,3.87561288351814,-0.0174028746627033,"45 %"
"harvest_65",19,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.75903349369764,2006,3.87561288351814,-0.0305419389769312,"65 %"
"harvest_85",19,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.70690518369277,2006,3.87561288351814,-0.0445064675847085,"85 %"
"harvest_45",20,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.80748357002934,2006,3.87621465449532,-0.0178905822936878,"45 %"
"harvest_65",20,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.75813597192367,2006,3.87621465449532,-0.0309359905837123,"65 %"
"harvest_85",20,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.70735151072343,2006,3.87621465449532,-0.0445413297362904,"85 %"
"harvest_45",21,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.8030319288373,2006,3.87330543870727,-0.0183096364107334,"45 %"
"harvest_65",21,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.75383122513692,2006,3.87330543870727,-0.0313312825396252,"65 %"
"harvest_85",21,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.70361378416419,2006,3.87330543870727,-0.0447992196056639,"85 %"
"harvest_45",22,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.80546784649293,2006,3.87760085364183,-0.0187776862264394,"45 %"
"harvest_65",22,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.75724960739414,2006,3.87760085364183,-0.0315294233567743,"65 %"
"harvest_85",22,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.70844652255376,2006,3.87760085364183,-0.0446035638417349,"85 %"
"harvest_45",23,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.80483844007055,2006,3.87815877174338,-0.0190869671291505,"45 %"
"harvest_65",23,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.75710088759661,2006,3.87815877174338,-0.0317128781743863,"65 %"
"harvest_85",23,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.70950097218156,2006,3.87815877174338,-0.0444631389124604,"85 %"
"harvest_45",24,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.80441982299089,2006,3.87853912388285,-0.0192950661168238,"45 %"
"harvest_65",24,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.7571393015484,2006,3.87853912388285,-0.031800724500613,"65 %"
"harvest_85",24,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.71058228115241,2006,3.87853912388285,-0.0442697548708244,"85 %"
"harvest_45",25,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.80011813094219,2006,3.87526258205374,-0.0195812702809406,"45 %"
"harvest_65",25,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.75351570546627,2006,3.87526258205374,-0.0319205013789033,"65 %"
"harvest_85",25,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.70747952411572,2006,3.87526258205374,-0.0442611514332948,"85 %"
"harvest_45",26,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.80371700972319,2006,3.87892860919237,-0.0195802347537535,"45 %"
"harvest_65",26,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.75769209116697,2006,3.87892860919237,-0.0317540204470049,"65 %"
"harvest_85",26,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.71238162741065,2006,3.87892860919237,-0.0438853651044345,"85 %"
"harvest_45",27,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.80365629990896,2006,3.87908818200231,-0.0196373330622656,"45 %"
"harvest_65",27,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.75799855217338,2006,3.87908818200231,-0.0317136056526853,"65 %"
"harvest_85",27,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.71312173704306,2006,3.87908818200231,-0.0437271600142228,"85 %"
"harvest_45",28,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.80370051289598,2006,3.87914509202043,-0.0196403801880593,"45 %"
"harvest_65",28,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.7585901034375,2006,3.87914509202043,-0.0315708776572453,"65 %"
"harvest_85",28,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.71389605725805,2006,3.87914509202043,-0.0435333164475777,"85 %"
"harvest_45",29,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.80004225919644,2006,3.87557268763582,-0.0196812547313499,"45 %"
"harvest_65",29,"Rh","Annual  Heterotrophic respiration","MgC ha-1 year-1",3.75552867228786,2006,3.87557268763582,-0.0314643753824351,"65 %"
